时间,短期预测功率,短期预测湿度,原短期预测风速,短期预测风向,短期预测温度,短期预测气压,实际功率,实际风速,短期预测风速
2018/3/4 2:00,0.47,97,2.8,264,16.5,999,0.35,0.69,0.5191666666666666
2018/3/4 2:15,0.48,97,2.8,266,16.5,999,0.64,0.81,0.5191666666666666
2018/3/4 2:30,0.48,97,2.8,266,16.5,999,0.47,0.77,0.5191666666666666
2018/3/4 2:45,0.49,97,2.9,266,16.5,999,0.58,0.79,0.6191666666666666
2018/3/4 3:00,0.49,97,2.9,268,16.5,999,0.51,0.78,0.6191666666666666
2018/3/4 3:15,0.47,97,2.9,268,16.6,999,0.78,0.86,0.6191666666666666
2018/3/4 3:30,0.46,97,2.8,270,16.7,999,0.89,0.89,0.5191666666666666
2018/3/4 3:45,0.45,97,2.8,270,16.7,999,0.54,0.74,0.5191666666666666
2018/3/4 4:00,0.42,97,2.8,270,16.7,999,0.57,0.78,0.5191666666666666
2018/3/4 4:15,0.38,97,2.8,270,16.8,999,0.55,0.67,0.5191666666666666
2018/3/4 4:30,0.34,97,2.7,268,16.9,999,0.2,0.59,0.4191666666666669
2018/3/4 4:45,0.3,97,2.6,268,16.9,999,0.27,0.65,0.3191666666666668
2018/3/4 5:00,0.27,97,2.6,266,17.0,999,0.61,0.79,0.3191666666666668
2018/3/4 5:15,0.25,97,2.5,265,17.1,999,0.14,0.67,0.21916666666666673
2018/3/4 5:30,0.23,96,2.4,263,17.1,999,0.03,0.52,0.11916666666666664
2018/3/4 5:45,0.2,96,2.3,260,17.2,999,-0.03,0.5,0.019166666666666554
2018/3/4 6:00,0.19,96,2.3,257,17.3,999,-0.03,0.56,0.019166666666666554
2018/3/4 6:15,0.17,96,2.2,254,17.3,1000,0.02,0.59,-0.08083333333333309
2018/3/4 6:30,0.16,96,2.1,253,17.4,1000,-0.03,0.67,-0.18083333333333318
2018/3/4 6:45,0.15,95,2.1,251,17.5,1000,0.09,0.58,-0.18083333333333318
2018/3/4 7:00,0.14,95,2.1,247,17.6,1000,0.12,0.54,-0.18083333333333318
2018/3/4 7:15,0.14,95,2.0,246,17.7,1000,-0.02,0.51,-0.28083333333333327
2018/3/4 7:30,0.14,95,2.0,246,17.7,1000,0.24,0.6,-0.28083333333333327
2018/3/4 7:45,0.14,95,1.9,242,17.8,1000,0.02,0.51,-0.38083333333333336
2018/3/4 8:00,0.14,95,1.8,241,17.8,1000,-0.03,0.52,-0.4808333333333332
2018/3/4 8:15,0.15,96,1.8,241,17.9,1000,-0.03,0.58,-0.4808333333333332
2018/3/4 8:30,0.15,96,1.8,241,17.9,1000,-0.03,0.56,-0.4808333333333332
2018/3/4 8:45,0.16,96,1.8,241,17.9,1000,-0.03,0.66,-0.4808333333333332
2018/3/4 9:00,0.17,96,1.8,241,17.9,1000,-0.03,0.47,-0.4808333333333332
2018/3/4 9:15,0.19,96,1.9,242,17.9,1000,-0.02,0.22,-0.38083333333333336
2018/3/4 9:30,0.21,97,2.0,246,18.0,1000,-0.01,0.11,-0.28083333333333327
2018/3/4 9:45,0.22,97,2.0,246,18.0,1000,-0.01,0.12,-0.28083333333333327
2018/3/4 10:00,0.24,97,2.1,247,18.0,1000,-0.01,0.2,-0.18083333333333318
2018/3/4 10:15,0.27,98,2.2,248,18.1,1000,-0.01,0.19,-0.08083333333333309
2018/3/4 10:30,0.3,98,2.2,249,18.1,1000,-0.02,0.29,-0.08083333333333309
2018/3/4 10:45,0.33,98,2.3,250,18.1,1000,-0.01,0.3,0.019166666666666554
2018/3/4 11:00,0.4,98,2.5,249,18.1,1000,-0.02,0.31,0.21916666666666673
2018/3/4 11:15,0.52,98,2.7,248,18.2,1000,0.05,0.36,0.4191666666666669
2018/3/4 11:30,0.64,98,2.8,249,18.3,1000,-0.02,0.3,0.5191666666666666
2018/3/4 11:45,0.76,98,2.9,248,18.3,1000,-0.01,0.22,0.6191666666666666
2018/3/4 12:00,0.92,98,2.9,248,18.3,1000,0.0,0.24,0.6191666666666666
2018/3/4 12:15,1.12,98,2.9,248,18.3,1000,-0.01,0.14,0.6191666666666666
2018/3/4 12:30,1.33,98,2.9,248,18.3,1000,-0.01,0.13,0.6191666666666666
2018/3/4 12:45,1.53,98,2.9,248,18.3,1000,-0.01,0.22,0.6191666666666666
2018/3/4 13:00,1.71,98,2.9,248,18.3,1000,-0.01,0.09,0.6191666666666666
2018/3/4 13:15,1.87,98,2.9,248,18.3,1000,-0.01,0.16,0.6191666666666666
2018/3/4 13:30,2.03,98,2.9,248,18.3,1000,-0.01,0.13,0.6191666666666666
2018/3/4 13:45,2.18,98,2.9,248,18.3,1000,-0.01,0.16,0.6191666666666666
2018/3/4 14:00,2.35,98,2.9,248,18.3,1000,-0.01,0.17,0.6191666666666666
2018/3/4 14:15,2.52,98,2.9,248,18.3,1000,-0.01,0.24,0.6191666666666666
2018/3/4 14:30,2.69,98,2.9,248,18.3,1000,0.04,0.19,0.6191666666666666
2018/3/4 14:45,2.86,98,2.9,248,18.3,1000,0.07,0.2,0.6191666666666666
2018/3/4 15:00,3.11,98,2.9,248,18.3,1000,0.03,0.19,0.6191666666666666
2018/3/4 15:15,3.42,98,2.9,248,18.3,1000,0.06,0.29,0.6191666666666666
2018/3/4 15:30,3.74,98,2.9,248,18.3,1000,-0.01,0.1,0.6191666666666666
2018/3/4 15:45,4.05,98,2.9,248,18.3,1000,-0.01,0.1,0.6191666666666666
2018/3/4 16:00,4.32,98,2.9,248,18.3,1000,0.06,0.11,0.6191666666666666
2018/3/4 16:15,4.54,98,2.9,248,18.3,1000,0.06,0.11,0.6191666666666666
2018/3/4 16:30,4.76,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 16:45,4.99,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 17:00,5.15,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 17:15,5.24,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 17:30,5.33,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 17:45,5.43,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 18:00,5.4,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 18:15,5.27,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 18:30,5.13,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 18:45,4.99,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 19:00,4.84,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 19:15,4.68,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 19:30,4.52,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 19:45,4.36,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 20:00,4.22,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 20:15,4.11,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 20:30,3.99,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 20:45,3.87,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 21:00,3.74,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 21:15,3.59,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 21:30,3.45,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 21:45,3.3,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 22:00,3.18,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 22:15,3.08,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 22:30,2.99,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 22:45,2.89,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 23:00,2.8,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 23:15,2.71,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 23:30,2.62,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/4 23:45,2.53,98,2.9,248,18.3,1000,0.0,0.0,0.6191666666666666
2018/3/5 0:00,0.82,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 0:15,0.8,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 0:30,0.77,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 0:45,0.74,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 1:00,0.73,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 1:15,0.74,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 1:30,0.74,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 1:45,0.75,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 2:00,0.77,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 2:15,0.8,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 2:30,0.83,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 2:45,0.86,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 3:00,0.88,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 3:15,0.9,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 3:30,0.91,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 3:45,0.93,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 4:00,0.93,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 4:15,0.92,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 4:30,0.91,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 4:45,0.9,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 5:00,0.89,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 5:15,0.88,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 5:30,0.87,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 5:45,0.86,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 6:00,0.86,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 6:15,0.89,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 6:30,0.92,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 6:45,0.95,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 7:00,1.02,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 7:15,1.12,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 7:30,1.23,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 7:45,1.34,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 8:00,1.44,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 8:15,1.54,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 8:30,1.64,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 8:45,1.74,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 9:00,1.84,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 9:15,1.95,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 9:30,2.07,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 9:45,2.18,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 10:00,2.36,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 10:15,2.61,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 10:30,2.85,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 10:45,3.1,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 11:00,3.41,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 11:15,3.8,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 11:30,4.18,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 11:45,4.56,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 12:00,5.08,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 12:15,5.72,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 12:30,6.36,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 12:45,7.0,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 13:00,7.37,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 13:15,7.48,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 13:30,7.6,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 13:45,7.71,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 14:00,7.57,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 14:15,7.17,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 14:30,6.77,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 14:45,6.37,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 15:00,6.15,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 15:15,6.12,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 15:30,6.09,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 15:45,6.06,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 16:00,6.11,98,2.9,248,18.3,1000,0.0,6.13,0.5734375000000003
2018/3/5 16:15,6.25,98,2.9,248,18.3,1000,0.0,6.02,0.5734375000000003
2018/3/5 16:30,6.39,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 16:45,6.53,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 17:00,6.61,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 17:15,6.62,98,2.9,248,18.3,1000,0.0,6.29,0.5734375000000003
2018/3/5 17:30,6.64,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 17:45,6.66,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 18:00,6.53,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 18:15,6.26,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 18:30,5.98,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 18:45,5.71,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 19:00,5.26,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 19:15,4.63,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 19:30,4.0,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 19:45,3.37,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 20:00,2.9,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 20:15,2.58,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 20:30,2.27,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 20:45,1.95,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 21:00,2.61,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 21:15,4.23,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 21:30,5.86,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 21:45,7.48,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 22:00,8.77,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 22:15,9.73,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 22:30,10.68,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 22:45,11.64,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 23:00,12.59,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 23:15,13.54,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 23:30,14.48,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/5 23:45,15.43,98,2.9,248,18.3,1000,0.0,0.0,0.5734375000000003
2018/3/6 0:00,42.99,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 0:15,43.3,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 0:30,43.61,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 0:45,43.92,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 1:00,43.9,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 1:15,43.55,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 1:30,43.2,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 1:45,42.85,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 2:00,42.55,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 2:15,42.28,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 2:30,42.01,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 2:45,41.74,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 3:00,41.56,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 3:15,41.46,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 3:30,41.37,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 3:45,41.27,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 4:00,41.25,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 4:15,41.32,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 4:30,41.39,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 4:45,41.46,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 5:00,41.55,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 5:15,41.67,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 5:30,41.78,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 5:45,41.9,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 6:00,41.95,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 6:15,41.94,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 6:30,41.92,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 6:45,41.91,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 7:00,41.91,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 7:15,41.91,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 7:30,41.92,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 7:45,41.93,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 8:00,41.93,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 8:15,41.92,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 8:30,41.9,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 8:45,41.89,98,2.9,248,18.3,1000,0.0,0.0,-0.010833333333332806
2018/3/6 9:00,41.9,76,15.6,52,14.5,1007,37.73,13.02,12.689166666666667
2018/3/6 9:15,41.94,76,15.6,52,14.5,1007,37.61,12.95,12.689166666666667
2018/3/6 9:30,41.98,76,15.5,52,14.5,1007,39.63,13.33,12.589166666666667
2018/3/6 9:45,42.02,76,15.5,52,14.5,1007,39.45,13.38,12.589166666666667
2018/3/6 10:00,42.08,76,15.5,53,14.5,1007,38.06,12.81,12.589166666666667
2018/3/6 10:15,42.17,76,15.4,53,14.5,1007,33.85,12.39,12.489166666666668
2018/3/6 10:30,42.26,77,15.5,54,14.6,1007,27.93,9.91,12.589166666666667
2018/3/6 10:45,42.35,77,15.4,54,14.6,1007,27.8,9.76,12.489166666666668
2018/3/6 11:00,42.42,77,15.3,55,14.6,1007,37.89,12.71,12.389166666666668
2018/3/6 11:15,42.48,78,15.2,55,14.7,1007,39.09,12.04,12.289166666666667
2018/3/6 11:30,42.54,78,15.3,56,14.7,1006,39.71,12.03,12.389166666666668
2018/3/6 11:45,42.61,78,15.1,56,14.7,1006,39.27,11.58,12.189166666666667
2018/3/6 12:00,42.68,78,15.0,57,14.7,1006,37.92,11.3,12.089166666666667
2018/3/6 12:15,42.75,78,15.1,57,14.7,1006,38.08,11.7,12.189166666666667
2018/3/6 12:30,42.83,79,15.0,58,14.8,1006,38.29,12.22,12.089166666666667
2018/3/6 12:45,42.91,79,14.9,58,14.8,1005,36.09,11.11,11.989166666666668
2018/3/6 13:00,42.96,80,14.9,59,14.8,1005,35.32,11.42,11.989166666666668
2018/3/6 13:15,43.0,80,14.8,59,14.9,1005,36.3,11.46,11.889166666666668
2018/3/6 13:30,43.03,80,14.8,60,14.9,1004,35.84,11.42,11.889166666666668
2018/3/6 13:45,43.06,81,14.7,60,14.9,1004,36.88,11.36,11.789166666666667
2018/3/6 14:00,43.04,81,14.7,61,14.9,1004,38.99,11.54,11.789166666666667
2018/3/6 14:15,42.97,82,14.6,61,14.9,1004,38.97,11.55,11.689166666666667
2018/3/6 14:30,42.9,82,14.6,61,15.0,1004,38.75,11.72,11.689166666666667
2018/3/6 14:45,42.83,82,14.6,61,15.0,1004,39.37,11.29,11.689166666666667
2018/3/6 15:00,42.84,82,14.5,62,15.1,1004,38.81,11.37,11.589166666666667
2018/3/6 15:15,42.92,82,14.6,62,15.1,1004,40.07,10.65,11.689166666666667
2018/3/6 15:30,43.0,82,14.6,62,15.1,1004,39.48,11.01,11.689166666666667
2018/3/6 15:45,43.08,82,14.6,62,15.2,1004,37.81,10.58,11.689166666666667
2018/3/6 16:00,43.14,82,14.7,62,15.2,1004,39.54,10.26,11.789166666666667
2018/3/6 16:15,43.2,82,14.7,61,15.3,1004,38.56,10.36,11.789166666666667
2018/3/6 16:30,43.26,82,14.8,61,15.3,1004,40.08,11.02,11.889166666666668
2018/3/6 16:45,43.32,82,14.9,61,15.3,1004,39.94,11.31,11.989166666666668
2018/3/6 17:00,43.4,82,15.0,61,15.3,1004,38.74,11.14,12.089166666666667
2018/3/6 17:15,43.51,82,15.0,61,15.3,1004,39.97,11.43,12.089166666666667
2018/3/6 17:30,43.62,82,15.1,60,15.4,1004,40.95,12.24,12.189166666666667
2018/3/6 17:45,43.73,82,15.3,59,15.4,1004,40.06,11.93,12.389166666666668
2018/3/6 18:00,43.76,82,15.4,59,15.4,1004,40.16,11.93,12.489166666666668
2018/3/6 18:15,43.72,82,15.5,58,15.4,1004,40.97,12.32,12.589166666666667
2018/3/6 18:30,43.68,82,15.6,58,15.4,1005,40.22,12.71,12.689166666666667
2018/3/6 18:45,43.63,82,15.7,57,15.4,1005,40.81,13.09,12.789166666666667
2018/3/6 19:00,43.58,82,15.8,57,15.4,1005,40.76,13.06,12.889166666666668
2018/3/6 19:15,43.52,82,15.9,56,15.4,1005,40.41,13.07,12.989166666666668
2018/3/6 19:30,43.46,82,15.9,56,15.4,1005,40.62,12.35,12.989166666666668
2018/3/6 19:45,43.39,81,16.0,55,15.4,1005,39.87,12.29,13.089166666666667
2018/3/6 20:00,43.37,81,16.1,54,15.4,1005,40.91,12.58,13.189166666666669
2018/3/6 20:15,43.39,81,16.1,54,15.4,1005,40.71,12.39,13.189166666666669
2018/3/6 20:30,43.41,80,16.0,53,15.3,1005,40.81,13.11,13.089166666666667
2018/3/6 20:45,43.43,80,16.0,53,15.3,1005,40.38,12.99,13.089166666666667
2018/3/6 21:00,43.39,80,15.9,52,15.3,1005,41.08,13.31,12.989166666666668
2018/3/6 21:15,43.28,80,15.7,52,15.3,1006,40.78,12.39,12.789166666666667
2018/3/6 21:30,43.18,80,15.6,51,15.3,1006,40.98,12.18,12.689166666666667
2018/3/6 21:45,43.07,80,15.6,51,15.2,1006,41.09,12.13,12.689166666666667
2018/3/6 22:00,42.92,80,15.4,51,15.2,1006,40.29,11.72,12.489166666666668
2018/3/6 22:15,42.72,80,15.3,50,15.2,1006,40.68,11.56,12.389166666666668
2018/3/6 22:30,42.53,80,15.1,50,15.1,1006,40.63,12.35,12.189166666666667
2018/3/6 22:45,42.33,79,15.0,50,15.1,1006,39.32,12.77,12.089166666666667
2018/3/6 23:00,42.09,79,14.9,49,15.1,1006,40.42,11.64,11.989166666666668
2018/3/6 23:15,41.82,79,14.8,49,15.1,1006,40.0,11.25,11.889166666666668
2018/3/6 23:30,41.55,78,14.6,49,15.1,1006,39.31,10.75,11.689166666666667
2018/3/6 23:45,41.28,78,14.5,49,15.1,1006,40.07,10.48,11.589166666666667
2018/3/7 0:00,41.7,78,14.5,49,14.8,1006,40.27,10.26,11.317916666666667
2018/3/7 0:15,41.27,78,14.4,49,14.9,1006,36.91,10.05,11.217916666666667
2018/3/7 0:30,40.84,78,14.3,50,14.9,1006,36.26,9.35,11.117916666666668
2018/3/7 0:45,40.4,77,14.2,50,14.9,1006,37.97,10.08,11.017916666666666
2018/3/7 1:00,39.94,77,14.0,50,14.9,1006,37.44,9.56,10.817916666666667
2018/3/7 1:15,39.46,77,13.9,50,14.9,1006,34.94,8.77,10.717916666666667
2018/3/7 1:30,38.98,77,13.8,50,14.9,1006,30.66,8.58,10.617916666666668
2018/3/7 1:45,38.49,77,13.7,50,14.9,1005,27.59,7.69,10.517916666666666
2018/3/7 2:00,38.04,77,13.6,50,14.9,1005,33.88,8.74,10.417916666666667
2018/3/7 2:15,37.63,77,13.4,50,14.9,1005,37.05,9.26,10.217916666666667
2018/3/7 2:30,37.22,76,13.4,50,14.9,1004,36.49,9.47,10.217916666666667
2018/3/7 2:45,36.8,76,13.3,50,14.9,1004,37.39,9.74,10.117916666666668
2018/3/7 3:00,36.45,76,13.1,50,14.9,1004,38.4,9.8,9.917916666666667
2018/3/7 3:15,36.17,76,13.1,50,14.9,1004,35.92,9.41,9.917916666666667
2018/3/7 3:30,35.88,76,13.0,50,14.9,1004,37.13,9.54,9.817916666666667
2018/3/7 3:45,35.59,76,12.9,50,14.8,1004,34.33,9.18,9.717916666666667
